Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag,Lag_1,Lag_4,Lag_12,Rolling_Mean_4,Rolling_Std_4,Moving_Average_8,Festival_Trend,Festival_Sentiment,Trend_Engagement,Sales_Growth,Store_Avg_Sales,Store_Sales_Rank
18,2010-05-07,1222255.47,0,65.64,2.981,132.1062,9.269,2010,5,18,2,7,4,0,0,Independence_Day,0,33,0,0,0,0,0,20.78,4237,3.12,0.05,0,0,1060446.16,1174447.55,1187880.7,1137678.2000000002,66206.8007412468,1144934.96875,0.0,0.0,64.8336,0.15258606811306663,1084718.421048951,3790.0
18,2010-05-14,1092616.49,0,49.9,2.983,132.152129,9.269,2010,5,19,2,14,4,0,0,Independence_Day,0,40,0,0,0,0,0,23.09,3406,5.27,0.12,1,0,1222255.47,1135577.62,1150663.42,1126937.9175,70035.11498346613,1145573.59625,0.0,0.0,121.6843,-0.10606537109627334,1084718.421048951,3790.0
18,2010-05-21,1101621.36,0,60.27,2.961,132.2230323,9.269,2010,5,20,2,21,4,0,0,Independence_Day,0,44,0,0,0,0,0,23.34,5347,6.85,0.259,0,0,1092616.49,1132433.55,1068157.45,1119234.87,70918.09909129614,1146688.255,0.0,0.0,159.879,0.008241565162539377,1084718.421048951,3790.0
18,2010-05-28,1256282.79,0,69.12,2.906,132.2939355,9.269,2010,5,21,2,28,4,0,0,Independence_Day,0,37,0,0,0,0,0,22.44,6879,5.26,0.792,0,0,1101621.36,1060446.16,1179738.5,1168194.0274999999,83318.97318256646,1146960.12375,0.0,0.0,118.0344,0.1403943638129892,1084718.421048951,3790.0
18,2010-06-04,1271311.76,0,70.28,2.857,132.3648387,9.269,2010,6,22,2,4,4,0,0,Independence_Day,0,30,0,0,0,0,0,19.95,6765,7.02,0.008,1,0,1256282.79,1222255.47,1138800.32,1180458.1,96497.2385964341,1159068.1500000001,0.0,0.0,140.04899999999998,0.011963046950599354,1084718.421048951,3790.0
18,2010-06-11,1173521.82,0,64.08,2.83,132.4357419,9.269,2010,6,23,2,11,4,0,0,Independence_Day,0,23,0,0,7,0,0,19.35,6038,3.72,-0.007,0,0,1271311.76,1092616.49,1087507.47,1200684.4325,78805.02648404987,1163811.175,0.0,-0.0,71.98200000000001,-0.07692050296144504,1084718.421048951,3790.0
18,2010-06-18,1183225.92,0,65.96,2.805,132.4733333,9.269,2010,6,24,2,18,4,0,0,Independence_Day,0,16,0,0,14,0,0,18.36,3552,4.84,0.088,1,0,1173521.82,1101621.36,1092704.09,1221085.5725,49857.055234036765,1170160.22125,0.0,0.0,88.8624,0.008269211389695164,1084718.421048951,3790.0
18,2010-06-25,1220983.17,0,74.04,2.81,132.4976,9.269,2010,6,25,2,25,4,0,0,Independence_Day,0,9,0,0,21,0,0,19.18,4709,3.66,0.548,1,0,1183225.92,1256282.79,1254107.84,1212260.6675,44372.77109265317,1190227.3475000001,0.0,0.0,70.1988,0.031910431779587745,1084718.421048951,3790.0
18,2010-07-02,1257928.35,0,71.22,2.815,132.5218667,9.342,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,57.08,10019,10.99,0.595,1,0,1220983.17,1271311.76,1174447.55,1208914.815,38559.71657482816,1194686.4575,399.56,4.165,627.3092,0.03025854975544018,1084718.421048951,3790.0
18,2010-07-09,1171391.41,0,79.75,2.806,132.5461333,9.342,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,53.02,6733,10.23,0.663,1,0,1257928.35,1173521.82,1135577.62,1208382.2125,39220.58300189336,1204533.3225,371.14000000000004,4.641,542.3946000000001,-0.0687932186280722,1084718.421048951,3790.0
18,2010-07-16,1115514.61,0,76.9,2.796,132.5667742,9.342,2010,7,28,3,16,4,0,0,Raksha_Bandhan,0,12,0,0,18,0,0,25.36,5174,8.03,0.442,0,0,1171391.41,1183225.92,1132433.55,1191454.385,61806.443998714385,1206269.97875,0.0,0.0,203.64079999999998,-0.04770122055103665,1084718.421048951,3790.0
18,2010-07-23,1032908.23,0,75.71,2.784,132.5825806,9.342,2010,7,29,3,23,4,0,0,Raksha_Bandhan,0,19,0,0,11,0,0,28.37,7339,6.14,0.538,0,0,1115514.61,1220983.17,1060446.16,1144435.65,94660.79427268307,1178348.15875,0.0,0.0,174.1918,-0.0740522618524917,1084718.421048951,3790.0
18,2010-07-30,1078557.62,0,75.79,2.792,132.5983871,9.342,2010,7,30,3,30,4,0,0,Raksha_Bandhan,0,25,0,0,5,0,0,18.87,5365,3.88,-0.001,0,0,1032908.23,1257928.35,1222255.47,1099592.9675,58588.55151311118,1154253.89125,0.0,-0.0,73.2156,0.04419501043185625,1084718.421048951,3790.0
18,2010-08-06,1166117.85,0,73.67,2.792,132.6141935,9.342,2010,8,31,3,6,4,0,0,Raksha_Bandhan,0,18,0,0,12,0,0,23.76,6768,5.51,0.357,1,0,1078557.62,1171391.41,1092616.49,1098274.5775000001,56454.83782829738,1153328.395,0.0,0.0,130.9176,0.08118270955241136,1084718.421048951,3790.0
18,2010-08-13,1084722.78,0,74.19,2.81,132.63,9.342,2010,8,32,3,13,4,0,0,Raksha_Bandhan,0,11,0,0,19,0,0,24.15,5833,5.37,0.546,0,0,1166117.85,1115514.61,1101621.36,1090576.62,55410.12073274102,1141015.5025,0.0,0.0,129.6855,-0.06980003779206367,1084718.421048951,3790.0
18,2010-08-20,1141860.67,0,71.76,2.796,132.6616129,9.342,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,58.44,8908,12.92,0.612,0,0,1084722.78,1032908.23,1256282.79,1117814.73,43002.311847049634,1131125.19,409.08,4.284,755.0448,0.05267510838114786,1084718.421048951,3790.0
18,2010-08-27,1214302.76,0,67.05,2.77,132.6932258,9.342,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,57.3,7993,9.85,0.304,1,0,1141860.67,1078557.62,1271311.76,1151751.0150000001,53881.75313250466,1125671.99125,401.09999999999997,2.128,564.405,0.06344214482840549,1084718.421048951,3790.0
18,2010-09-03,1187359.77,0,75.42,2.735,132.7248387,9.342,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,60.24,8694,11.49,0.246,0,0,1214302.76,1166117.85,1173521.82,1157061.495,56740.6457938449,1127668.0362500001,421.68,1.722,692.1576,-0.02218803323810281,1084718.421048951,3790.0
18,2010-09-10,1011201.12,1,67.09,2.717,132.7564516,9.342,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,57.09,6544,12.69,0.686,0,0,1187359.77,1084722.78,1183225.92,1138681.0799999998,90091.62621151916,1114628.85,399.63,4.8020000000000005,724.4721000000001,-0.14836164610832314,1084718.421048951,3790.0
18,2010-09-17,997998.21,0,60.94,2.716,132.7670667,9.342,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,48.64,6540,9.75,0.204,0,0,1011201.12,1141860.67,1220983.17,1102715.4649999999,113954.61320172496,1110265.0975,340.48,1.428,474.24,-0.013056660775850437,1084718.421048951,3790.0
18,2010-09-24,950862.92,0,64.82,2.718,132.7619333,9.342,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,58.31,9352,11.32,0.306,1,0,997998.21,1214302.76,1257928.35,1036855.505,103624.79642540198,1094303.26,408.17,2.142,660.0692,-0.04722983420982285,1084718.421048951,3790.0
18,2010-10-01,948977.5,0,67.76,2.717,132.7568,9.331,2010,10,39,4,1,4,0,0,Dussehra,0,14,0,0,16,0,0,24.57,3735,4.87,0.053,0,0,950862.92,1187359.77,1171391.41,977259.9375,32035.285855962724,1067160.71625,0.0,0.0,119.6559,-0.0019828515344777475,1084718.421048951,3790.0
18,2010-10-08,1107432.71,0,54.73,2.776,132.7516667,9.331,2010,10,40,4,8,4,0,0,Dussehra,0,9,0,0,21,0,0,18.29,3514,5.2,0.284,1,0,948977.5,1011201.12,1115514.61,1001317.835,74289.06541785742,1069999.4575,0.0,0.0,95.108,0.16697467537428445,1084718.421048951,3790.0
18,2010-10-15,1029618.1,0,52.02,2.878,132.7633548,9.331,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,64.8,10265,13.99,0.825,0,0,1107432.71,997998.21,1032908.23,1009222.8075,75490.67591431992,1055969.13625,583.1999999999999,7.425,906.552,-0.07026576811154517,1084718.421048951,3790.0
18,2010-10-22,1052120.43,0,47.12,2.919,132.8170968,9.331,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,68.16,10763,14.91,0.437,1,0,1029618.1,950862.92,1078557.62,1034537.1849999999,65745.93818706575,1035696.345,613.4399999999999,3.933,1016.2656,0.021855025664370142,1084718.421048951,3790.0
18,2010-10-29,1038576.54,0,55.85,2.938,132.8708387,9.331,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,68.54,11345,12.86,0.311,0,0,1052120.43,948977.5,1166117.85,1056936.9449999998,34911.53039507512,1017098.44125,685.4000000000001,3.11,881.4244,-0.012872946493397097,1084718.421048951,3790.0
18,2010-11-05,1089530.94,0,42.05,2.938,132.9245806,9.331,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,75.28,10498,14.08,0.945,1,0,1038576.54,1107432.71,1084722.78,1052461.5025,26387.324914437882,1026889.66875,752.8,9.45,1059.9424000000001,0.049061766790919226,1084718.421048951,3790.0
18,2010-11-12,1081322.12,0,43.17,2.961,132.9783226,9.331,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,81.42,9580,17.61,0.903,1,1,1089530.94,1029618.1,1141860.67,1065387.5074999998,24025.406913546718,1037305.1575,814.2,9.030000000000001,1433.8062,-0.007534269747309641,1084718.421048951,3790.0
18,2010-11-19,1045722.37,0,45.26,3.03,132.9172,9.331,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,65.83,11089,13.71,0.841,1,0,1081322.12,1052120.43,1214302.76,1063787.9925,25378.00246044136,1049162.58875,658.3,8.41,902.5293,-0.03292242833245662,1084718.421048951,3790.0
18,2010-11-26,1653759.36,1,40.81,3.07,132.8369333,9.331,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,69.46,9381,13.59,0.813,1,0,1045722.37,1038576.54,1187359.77,1217583.6975,291404.7875684944,1137260.32125,694.5999999999999,8.129999999999999,943.9613999999999,0.5814516428485699,1084718.421048951,3790.0
18,2010-12-03,1211026.13,0,37.09,3.065,132.7566667,9.331,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,72.86,8419,14.69,0.581,0,0,1653759.36,1089530.94,1011201.12,1247957.495,279705.4840026065,1150209.4987499998,728.6,5.81,1070.3134,-0.2677132119149428,1084718.421048951,3790.0
18,2010-12-10,1416168.98,0,25.64,3.132,132.6764,9.331,2010,12,49,4,10,4,0,0,Christmas,0,14,0,0,16,0,0,28.77,4630,5.23,0.147,0,0,1211026.13,1081322.12,997998.21,1331669.21,262807.04196231527,1198528.35875,0.0,0.0,150.46710000000002,0.16939589073936845,1084718.421048951,3790.0
18,2010-12-17,1588430.71,0,27.4,3.139,132.6804516,9.331,2010,12,50,4,17,4,0,0,Christmas,0,8,0,0,22,0,0,26.01,4183,5.41,0.223,1,0,1416168.98,1045722.37,950862.92,1467346.295,198099.64741245855,1265567.14375,0.0,0.0,140.7141,0.1216392481637325,1084718.421048951,3790.0
18,2010-12-24,2027507.15,0,28.16,3.15,132.7477419,9.331,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,77.5,10393,15.88,0.347,1,0,1588430.71,1653759.36,948977.5,1560783.2425000002,347293.78099527705,1389183.4699999997,620.0,2.776,1230.7,0.27642152549417776,1084718.421048951,3790.0
18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,46.98,6483,10.28,0.665,1,0,2027507.15,1211026.13,1107432.71,1480003.4625,471228.8212909058,1363980.47875,328.85999999999996,4.655,482.95439999999996,-0.5620696035523228,1084718.421048951,3790.0
18,2011-01-07,933960.3,0,30.1,3.193,132.8823226,9.131,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,57.28,6581,11.8,0.586,1,0,887907.01,1416168.98,1029618.1,1359451.2925,548369.3394771365,1345560.25125,400.96000000000004,4.101999999999999,675.9040000000001,0.05186724452147318,1084718.421048951,3790.0
18,2011-01-14,777175.28,0,22.69,3.215,132.9510645,9.131,2011,1,2,1,14,4,0,0,Valentines_Day,0,13,0,0,17,0,0,15.52,3937,3.76,0.159,0,0,933960.3,1588430.71,1052120.43,1156637.435,584296.3675378885,1311991.865,0.0,0.0,58.355199999999996,-0.16787118253313338,1084718.421048951,3790.0
18,2011-01-21,891148.55,0,22.55,3.232,133.0285161,9.131,2011,1,3,1,21,4,0,0,Valentines_Day,0,20,0,0,10,0,0,27.97,5115,7.05,0.474,0,0,777175.28,2027507.15,1038576.54,872547.785,66955.97050746038,1216665.51375,0.0,0.0,197.18849999999998,0.14665066289807882,1084718.421048951,3790.0
18,2011-01-28,849540.85,0,14.84,3.243,133.1059677,9.131,2011,1,4,1,28,4,0,0,Valentines_Day,0,17,0,0,13,0,0,28.84,5904,6.38,0.17,0,0,891148.55,887907.01,1089530.94,862956.245,66770.07480150313,1171479.85375,0.0,0.0,183.9992,-0.04668997104915906,1084718.421048951,3790.0
18,2011-02-04,1055841.24,0,20.79,3.24,133.1834194,9.131,2011,2,5,1,4,4,0,0,Valentines_Day,0,10,0,0,20,0,0,17.72,6280,3.92,0.398,0,0,849540.85,933960.3,1081322.12,893426.48,118073.4704225592,1126438.88625,0.0,0.0,69.46239999999999,0.242837516288946,1084718.421048951,3790.0
18,2011-02-11,1122053.58,1,24.3,3.255,133.260871,9.131,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,48.46,8368,9.45,0.143,0,0,1055841.24,777175.28,1045722.37,979646.0549999999,130185.48581815606,1068141.7449999999,290.76,0.8579999999999999,457.94699999999995,0.06271050750016172,1084718.421048951,3790.0
18,2011-02-18,1095058.57,0,31.59,3.263,133.3701429,9.131,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,54.98,8582,9.68,0.752,1,0,1122053.58,891148.55,1653759.36,1030623.56,123744.62724555995,951585.6725,329.88,4.5120000000000005,532.2063999999999,-0.024058574814225908,1084718.421048951,3790.0
18,2011-02-25,1005983.31,0,26.15,3.281,133.4921429,9.131,2011,2,8,1,25,4,0,0,Holi,0,11,0,0,19,0,0,19.02,3949,5.26,0.381,1,0,1095058.57,849540.85,1211026.13,1069734.175,50450.74017571659,966345.2100000001,0.0,0.0,100.0452,-0.08134291848882569,1084718.421048951,3790.0
18,2011-03-04,1063310.62,0,28.49,3.437,133.6141429,9.131,2011,3,9,1,4,4,0,0,Holi,0,16,0,0,14,0,0,21.29,6647,6.51,0.849,0,0,1005983.31,1055841.24,1416168.98,1071601.52,49900.34087846388,982514.0000000001,0.0,0.0,138.59789999999998,0.05698634304380268,1084718.421048951,3790.0
18,2011-03-11,1002714.25,0,38.4,3.6,133.7361429,9.131,2011,3,10,1,11,4,0,0,Holi,0,9,0,0,21,0,0,20.98,6802,4.16,0.68,1,0,1063310.62,1122053.58,1588430.71,1041766.6875,45128.36782615387,1010706.3712500001,0.0,0.0,87.27680000000001,-0.05698839911897058,1084718.421048951,3790.0
18,2011-03-18,945889.59,0,41.12,3.634,133.8492258,9.131,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,49.62,6830,9.16,0.881,1,0,1002714.25,1095058.57,2027507.15,1004474.4425,47955.72848655562,1017549.00125,396.96,7.048,454.51919999999996,-0.05667084116935606,1084718.421048951,3790.0
18,2011-03-25,944523.3,0,36.65,3.624,133.9587419,9.131,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,58.81,9718,11.55,0.438,0,0,945889.59,1005983.31,887907.01,989109.44,56411.53925292099,1029421.8075,470.48,3.504,679.2555000000001,-0.0014444497692377434,1084718.421048951,3790.0
18,2011-04-01,938083.17,0,35.06,3.638,134.0682581,8.975,2011,4,13,2,1,4,0,0,Easter,0,12,0,0,18,0,0,16.83,3940,4.49,-0.066,1,0,944523.3,1063310.62,933960.3,957802.5774999999,30133.988788943836,1014702.0487500001,0.0,-0.0,75.5667,-0.006818391880856756,1084718.421048951,3790.0
18,2011-04-08,1018541.3,0,43.32,3.72,134.1777742,8.975,2011,4,14,2,8,4,0,0,Easter,0,16,0,0,14,0,0,18.64,3881,4.04,-0.018,0,0,938083.17,1002714.25,777175.28,961759.34,38007.37668425118,1001763.0137500002,0.0,-0.0,75.3056,0.08576865311420101,1084718.421048951,3790.0
18,2011-04-15,988157.72,0,49.91,3.823,134.2784667,8.975,2011,4,15,2,15,4,0,0,Easter,0,9,0,0,21,0,0,27.68,6752,5.74,0.353,0,0,1018541.3,945889.59,891148.55,972326.3725,38000.258092953736,988400.4075000001,0.0,0.0,158.88320000000002,-0.02983048404615507,1084718.421048951,3790.0
18,2011-04-22,1105860.06,0,45.99,3.919,134.3571,8.975,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,44.88,8673,9.44,0.888,0,0,988157.72,944523.3,849540.85,1012660.5625,70434.14458550642,1000885.00125,269.28000000000003,5.328,423.6672,0.11911290841304178,1084718.421048951,3790.0
18,2011-04-29,974114.39,0,58.82,3.988,134.4357333,8.975,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,53.46,8898,11.26,0.137,1,0,1105860.06,938083.17,1055841.24,1021668.3675,59111.09289325377,989735.4725,320.76,0.8220000000000001,601.9596,-0.1191341244388553,1084718.421048951,3790.0
18,2011-05-06,1065427.37,0,54.17,4.078,134.5143667,8.975,2011,5,18,2,6,4,0,0,Independence_Day,0,12,0,0,18,0,0,20.18,5214,5.2,-0.053,1,0,974114.39,1018541.3,1122053.58,1033389.885,62816.82303263141,997574.6125,0.0,-0.0,104.936,0.09373948371710239,1084718.421048951,3790.0
18,2011-05-13,993172.98,0,58.48,4.095,134.593,8.975,2011,5,19,2,13,4,0,0,Independence_Day,0,19,0,0,11,0,0,19.4,2630,4.39,0.21,1,0,1065427.37,988157.72,1095058.57,1034643.7000000001,61652.310734509876,1003485.03625,0.0,0.0,85.16599999999998,-0.06781728350004756,1084718.421048951,3790.0
18,2011-05-20,994610.43,0,57.55,4.101,134.6803871,8.975,2011,5,20,2,20,4,0,0,Independence_Day,0,26,0,0,4,0,0,24.59,3891,5.36,-0.141,0,0,993172.98,1105860.06,1005983.31,1006831.2925000001,40165.470195898735,1009745.9275,0.0,-0.0,131.8024,0.0014473309573928006,1084718.421048951,3790.0
18,2011-05-27,1065214.14,0,64.6,4.034,134.7677742,8.975,2011,5,21,2,27,4,0,0,Independence_Day,0,33,0,0,0,0,0,23.17,7054,3.48,0.073,0,0,994610.43,974114.39,1063310.62,1029606.23,41243.848222778965,1025637.2987500001,0.0,0.0,80.6316,0.07098629560922642,1084718.421048951,3790.0
18,2011-06-03,1178039.0,0,70.9,3.973,134.8551613,8.975,2011,6,22,2,3,4,0,0,Independence_Day,0,31,0,0,0,0,0,25.49,6287,6.78,0.573,0,0,1065214.14,1065427.37,1002714.25,1057759.1375,86952.00473983679,1045574.51125,0.0,0.0,172.8222,0.10591753879647148,1084718.421048951,3790.0
18,2011-06-10,1044079.2,0,69.49,3.924,134.9425484,8.975,2011,6,23,2,10,4,0,0,Independence_Day,0,24,0,0,6,0,0,25.98,5313,6.19,0.416,0,0,1178039.0,993172.98,945889.59,1070485.6925,77566.87765093797,1052564.69625,0.0,0.0,160.8162,-0.1137142318717802,1084718.421048951,3790.0
18,2011-06-17,1045859.39,0,63.23,3.873,135.0837333,8.975,2011,6,24,2,17,4,0,0,Independence_Day,0,17,0,0,13,0,0,19.72,3037,6.26,0.449,0,0,1044079.2,994610.43,944523.3,1083297.9324999999,63881.78369888623,1045064.6125,0.0,0.0,123.4472,0.0017050334878809803,1084718.421048951,3790.0
18,2011-06-24,1056478.65,0,67.41,3.851,135.2652667,8.975,2011,6,25,2,24,4,0,0,Independence_Day,0,10,0,0,20,0,0,18.48,3482,5.02,-0.095,0,0,1045859.39,1065214.14,938083.17,1081114.06,64848.07895355781,1055360.145,0.0,-0.0,92.7696,0.010153621128744517,1084718.421048951,3790.0
18,2011-07-01,1087051.26,0,69.75,3.815,135.4468,8.89,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,50.33,6276,10.49,0.026,1,0,1056478.65,1178039.0,1018541.3,1058367.125,19890.820111802303,1058063.13125,352.31,0.182,527.9617,0.028938218486478817,1084718.421048951,3790.0
18,2011-07-08,1048802.62,0,73.12,3.784,135.6283333,8.89,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,51.18,6290,9.24,0.421,1,0,1087051.26,1044079.2,988157.72,1059547.98,18874.069117226445,1065016.83625,358.26,2.947,472.9032,-0.03518568204410144,1084718.421048951,3790.0
18,2011-07-15,974916.13,0,74.36,3.827,135.7837419,8.89,2011,7,28,3,15,4,0,0,Raksha_Bandhan,0,11,0,0,19,0,0,34.81,6892,5.98,-0.498,0,0,1048802.62,1045859.39,1105860.06,1041812.165,47559.182283772025,1062555.04875,0.0,-0.0,208.16380000000004,-0.07044842241145444,1084718.421048951,3790.0
18,2011-07-22,991262.46,0,78.68,3.882,135.8738387,8.89,2011,7,29,3,22,4,0,0,Raksha_Bandhan,0,18,0,0,12,0,0,26.75,3705,7.13,0.336,0,0,974916.13,1056478.65,974114.39,1025508.1175,51841.12425576845,1053311.0887499999,0.0,0.0,190.7275,0.016766908964774174,1084718.421048951,3790.0
18,2011-07-29,954148.64,0,73.85,3.898,135.9639355,8.89,2011,7,30,3,29,4,0,0,Raksha_Bandhan,0,15,0,0,15,0,0,13.81,4902,4.19,0.424,0,0,991262.46,1087051.26,1065427.37,992282.4624999999,40625.71653475964,1025324.79375,0.0,0.0,57.86390000000001,-0.03744096190225943,1084718.421048951,3790.0
18,2011-08-05,1002806.39,0,74.58,3.903,136.0540323,8.89,2011,8,31,3,5,4,0,0,Raksha_Bandhan,0,8,0,0,22,0,0,14.47,2508,5.21,-0.036,0,0,954148.64,1048802.62,993172.98,980783.4049999999,21123.90497781463,1020165.6925,0.0,-0.0,75.3887,0.05099598527961002,1084718.421048951,3790.0
18,2011-08-12,928470.83,0,73.57,3.88,136.144129,8.89,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,56.2,6421,12.61,0.725,1,0,1002806.39,974916.13,994610.43,969172.08,34164.05127575778,1005492.1224999999,393.40000000000003,5.075,708.682,-0.0741275292432072,1084718.421048951,3790.0
18,2011-08-19,932679.79,0,69.24,3.82,136.183129,8.89,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,56.57,9924,11.38,0.723,1,0,928470.83,991262.46,1065214.14,954526.4125,34094.31640579515,990017.265,395.99,5.061,643.7666,0.004533217268656742,1084718.421048951,3790.0
18,2011-08-26,1147906.46,0,70.32,3.796,136.2136129,8.89,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,63.71,11151,10.8,0.264,1,0,932679.79,954148.64,1178039.0,1002965.8674999999,102465.35038699243,997624.165,509.68,2.112,688.0680000000001,0.23076158860480933,1084718.421048951,3790.0
18,2011-09-02,540922.94,0,68.23,3.784,136.2440968,8.89,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,48.49,5858,10.82,0.43,0,0,1147906.46,1002806.39,1044079.2,887495.005,252749.5500579642,934139.2050000001,339.43,3.01,524.6618000000001,-0.528774374176795,1084718.421048951,3790.0
18,2011-09-09,951549.61,1,68.11,3.809,136.2745806,8.89,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,53.52,9297,10.15,0.41,0,0,540922.94,928470.83,1045859.39,893264.7,254255.65993648552,931218.39,374.64000000000004,2.8699999999999997,543.2280000000001,0.7591223067744179,1084718.421048951,3790.0
18,2011-09-16,845715.37,0,66.23,3.809,136.3145,8.89,2011,9,37,3,16,4,0,0,Dussehra,0,11,0,0,19,0,0,20.76,4779,4.76,0.48,0,0,951549.61,932679.79,1056478.65,871523.595,253478.80168202767,913025.00375,0.0,0.0,98.8176,-0.11122303964792757,1084718.421048951,3790.0
18,2011-09-23,853073.17,0,60.44,3.758,136.367,8.89,2011,9,38,3,23,4,0,0,Dussehra,0,13,0,0,17,0,0,19.67,5301,5.15,0.42,0,0,845715.37,1147906.46,1087051.26,797815.2725,177928.61077829992,900390.57,0.0,0.0,101.30050000000001,0.0087000901970129,1084718.421048951,3790.0
18,2011-09-30,847348.08,0,69.01,3.684,136.4195,8.89,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,51.95,6489,10.24,0.822,1,0,853073.17,540922.94,1048802.62,874421.5575,51515.397426475334,880958.28125,467.55,7.398,531.9680000000001,-0.006711135927531364,1084718.421048951,3790.0
18,2011-10-07,1019741.1,0,54.65,3.633,136.472,8.471,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,63.4,9319,12.22,0.482,1,0,847348.08,951549.61,974916.13,891469.43,85572.62342378058,892367.065,570.6,4.338,774.748,0.20345006269442423,1084718.421048951,3790.0
18,2011-10-14,953533.95,0,60.26,3.583,136.5150968,8.471,2011,10,41,4,14,4,0,0,Diwali,0,8,0,0,22,0,0,16.22,3645,3.77,0.61,0,0,1019741.1,845715.37,991262.46,918424.075,83307.42409278807,894973.835,0.0,0.0,61.14939999999999,-0.0649254501951525,1084718.421048951,3790.0
18,2011-10-21,1048212.62,0,55.83,3.618,136.5017742,8.471,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,70.5,9744,12.35,0.754,1,0,953533.95,853073.17,954148.64,967208.9375,89209.22059826342,882512.105,705.0,7.54,870.675,0.09929239540972823,1084718.421048951,3790.0
18,2011-10-28,1106642.63,0,45.61,3.604,136.4884516,8.471,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,65.37,9565,12.39,0.649,1,0,1048212.62,847348.08,1002806.39,1032032.575,63617.525488583895,953227.06625,392.22,3.894,809.9343000000001,0.05574251720037471,1084718.421048951,3790.0
18,2011-11-04,1100625.06,0,38.29,3.586,136.475129,8.471,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,52.66,6200,9.96,1.0,1,0,1106642.63,1019741.1,928470.83,1052253.565,70851.63734252698,971861.4975,315.96,6.0,524.4936,-0.005437681358795854,1084718.421048951,3790.0
18,2011-11-11,1079931.63,0,45.69,3.57,136.4618065,8.471,2011,11,45,4,11,4,0,0,Black_Friday,0,11,0,0,19,0,0,20.17,4555,4.6,0.399,0,0,1100625.06,953533.95,932679.79,1083852.9849999999,26370.96295423557,1001138.53,0.0,0.0,92.782,-0.018801525380496176,1084718.421048951,3790.0
18,2011-11-18,1056992.18,0,47.88,3.571,136.4666667,8.471,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,74.2,9626,14.15,0.664,1,0,1079931.63,1048212.62,1147906.46,1086047.875,22496.519144580066,1026628.40625,742.0,6.640000000000001,1049.93,-0.0212415761912631,1084718.421048951,3790.0
